date,id,question,question_norm,research_tokens,model,prompt_type,forecast,closure_date,end_date,volume_num,liquidity_num,yes_price,no_price,days_to_end,abs_diff,resolution,forecast_mean_prompt,forecast_mean_all,,,,
05/09/2025,537135,Will Ap win the most seats in the next Norwegian parliamentary election?,will ap win the most seats in the next norwegian parliamentary election?,9258,deepseek_deepseek_r1_free,CoT,0.65,08/09/2025,08/09/2025,137984.2431,24509.3108,0.935,0.063,3,0.285,1,0.58,0.57,,,,
05/09/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9458,openai_gpt_4o_mini,Zero-shot,0.25,08/09/2025,08/09/2025,271725.8688,38181.4277,0.001,0.997,3,0.249,0,0.3875,0.372222222,,,,
05/09/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9458,openai_gpt_4o_mini,CoT,0.3,08/09/2025,08/09/2025,271725.8688,38181.4277,0.001,0.997,3,0.299,0,0.36,0.372222222,,,,
05/09/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9458,openai_gpt_3_5_turbo_0613,Zero-shot,0.6,08/09/2025,08/09/2025,271725.8688,38181.4277,0.001,0.997,3,0.599,0,0.3875,0.372222222,,,,
05/09/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9458,openai_gpt_3_5_turbo_0613,CoT,0.4,08/09/2025,08/09/2025,271725.8688,38181.4277,0.001,0.997,3,0.399,0,0.36,0.372222222,,,,
05/09/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9458,google_gemma_3_12b_it,Zero-shot,0.35,08/09/2025,08/09/2025,271725.8688,38181.4277,0.001,0.997,3,0.349,0,0.3875,0.372222222,,,,
05/09/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9458,google_gemma_3_12b_it,CoT,0.35,08/09/2025,08/09/2025,271725.8688,38181.4277,0.001,0.997,3,0.349,0,0.36,0.372222222,,,,
05/09/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9458,google_gemma_3_27b_it_free,Zero-shot,0.35,08/09/2025,08/09/2025,271725.8688,38181.4277,0.001,0.997,3,0.349,0,0.3875,0.372222222,,,,
05/09/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9458,google_gemma_3_27b_it_free,CoT,0.35,08/09/2025,08/09/2025,271725.8688,38181.4277,0.001,0.997,3,0.349,0,0.36,0.372222222,,,,
05/09/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9458,deepseek_deepseek_chat_v3_0324_free,Zero-shot,NA,08/09/2025,08/09/2025,271725.8688,38181.4277,0.001,0.997,3,NA,0,0.3875,0.372222222,,,,
05/09/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9458,deepseek_deepseek_chat_v3_0324_free,CoT,0.4,08/09/2025,08/09/2025,271725.8688,38181.4277,0.001,0.997,3,0.399,0,0.36,0.372222222,,,,
05/09/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9458,deepseek_deepseek_r1_free,Zero-shot,NA,08/09/2025,08/09/2025,271725.8688,38181.4277,0.001,0.997,3,NA,0,0.3875,0.372222222,,,,
05/09/2025,537136,Will H win the most seats in the next Norwegian parliamentary election?,will h win the most seats in the next norwegian parliamentary election?,9458,deepseek_deepseek_r1_free,CoT,NA,08/09/2025,08/09/2025,271725.8688,38181.4277,0.001,0.997,3,NA,0,0.36,0.372222222,,,,
05/09/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10757,openai_gpt_4o_mini,Zero-shot,0.15,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.997,3,0.15,0,0.25,0.255,,,,
05/09/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10757,openai_gpt_4o_mini,CoT,0.2,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.997,3,0.2,0,0.26,0.255,,,,
05/09/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10757,openai_gpt_3_5_turbo_0613,Zero-shot,0.4,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.997,3,0.4,0,0.25,0.255,,,,
05/09/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10757,openai_gpt_3_5_turbo_0613,CoT,0.45,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.997,3,0.45,0,0.26,0.255,,,,
05/09/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10757,google_gemma_3_12b_it,Zero-shot,0.45,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.997,3,0.45,0,0.25,0.255,,,,
05/09/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10757,google_gemma_3_12b_it,CoT,0.45,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.997,3,0.45,0,0.26,0.255,,,,
05/09/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10757,google_gemma_3_27b_it_free,Zero-shot,0.15,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.997,3,0.15,0,0.25,0.255,,,,
05/09/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10757,google_gemma_3_27b_it_free,CoT,0.15,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.997,3,0.15,0,0.26,0.255,,,,
05/09/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10757,deepseek_deepseek_chat_v3_0324_free,Zero-shot,NA,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.997,3,NA,0,0.25,0.255,,,,
05/09/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10757,deepseek_deepseek_chat_v3_0324_free,CoT,NA,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.997,3,NA,0,0.26,0.255,,,,
05/09/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10757,deepseek_deepseek_r1_free,Zero-shot,0.1,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.997,3,0.1,0,0.25,0.255,,,,
05/09/2025,537137,Will SP win the most seats in the next Norwegian parliamentary election?,will sp win the most seats in the next norwegian parliamentary election?,10757,deepseek_deepseek_r1_free,CoT,0.05,08/09/2025,08/09/2025,297959.0154,47039.48549,0,0.997,3,0.05,0,0.26,0.255,,,,
05/09/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,8425,openai_gpt_4o_mini,Zero-shot,0.45,08/09/2025,08/09/2025,110590.2536,16800.1047,0.062,0.937,3,0.388,0,0.39,0.4,,,,
05/09/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,8425,openai_gpt_4o_mini,CoT,0.6,08/09/2025,08/09/2025,110590.2536,16800.1047,0.062,0.937,3,0.538,0,0.41,0.4,,,,
05/09/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,8425,openai_gpt_3_5_turbo_0613,Zero-shot,0.6,08/09/2025,08/09/2025,110590.2536,16800.1047,0.062,0.937,3,0.538,0,0.39,0.4,,,,
05/09/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,8425,openai_gpt_3_5_turbo_0613,CoT,0.45,08/09/2025,08/09/2025,110590.2536,16800.1047,0.062,0.937,3,0.388,0,0.41,0.4,,,,
05/09/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,8425,google_gemma_3_12b_it,Zero-shot,0.25,08/09/2025,08/09/2025,110590.2536,16800.1047,0.062,0.937,3,0.188,0,0.39,0.4,,,,
05/09/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,8425,google_gemma_3_12b_it,CoT,0.35,08/09/2025,08/09/2025,110590.2536,16800.1047,0.062,0.937,3,0.288,0,0.41,0.4,,,,
05/09/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,8425,google_gemma_3_27b_it_free,Zero-shot,0.35,08/09/2025,08/09/2025,110590.2536,16800.1047,0.062,0.937,3,0.288,0,0.39,0.4,,,,
05/09/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,8425,google_gemma_3_27b_it_free,CoT,0.35,08/09/2025,08/09/2025,110590.2536,16800.1047,0.062,0.937,3,0.288,0,0.41,0.4,,,,
05/09/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,8425,deepseek_deepseek_chat_v3_0324_free,Zero-shot,NA,08/09/2025,08/09/2025,110590.2536,16800.1047,0.062,0.937,3,NA,0,0.39,0.4,,,,
05/09/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,8425,deepseek_deepseek_chat_v3_0324_free,CoT,NA,08/09/2025,08/09/2025,110590.2536,16800.1047,0.062,0.937,3,NA,0,0.41,0.4,,,,
05/09/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,8425,deepseek_deepseek_r1_free,Zero-shot,0.3,08/09/2025,08/09/2025,110590.2536,16800.1047,0.062,0.937,3,0.238,0,0.39,0.4,,,,
05/09/2025,537138,Will FrP win the most seats in the next Norwegian parliamentary election?,will frp win the most seats in the next norwegian parliamentary election?,8425,deepseek_deepseek_r1_free,CoT,0.3,08/09/2025,08/09/2025,110590.2536,16800.1047,0.062,0.937,3,0.238,0,0.41,0.4,,,,
05/09/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10654,openai_gpt_4o_mini,Zero-shot,0.15,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,3,0.15,0,0.22,0.23,,,,
05/09/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10654,openai_gpt_4o_mini,CoT,0.25,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,3,0.25,0,0.24,0.23,,,,
05/09/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10654,openai_gpt_3_5_turbo_0613,Zero-shot,0.35,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,3,0.35,0,0.22,0.23,,,,
05/09/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10654,openai_gpt_3_5_turbo_0613,CoT,0.4,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,3,0.4,0,0.24,0.23,,,,
05/09/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10654,google_gemma_3_12b_it,Zero-shot,0.25,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,3,0.25,0,0.22,0.23,,,,
05/09/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10654,google_gemma_3_12b_it,CoT,0.35,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,3,0.35,0,0.24,0.23,,,,
05/09/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10654,google_gemma_3_27b_it_free,Zero-shot,0.25,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,3,0.25,0,0.22,0.23,,,,
05/09/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10654,google_gemma_3_27b_it_free,CoT,0.15,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,3,0.15,0,0.24,0.23,,,,
05/09/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10654,deepseek_deepseek_chat_v3_0324_free,Zero-shot,NA,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,3,NA,0,0.22,0.23,,,,
05/09/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10654,deepseek_deepseek_chat_v3_0324_free,CoT,NA,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,3,NA,0,0.24,0.23,,,,
05/09/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10654,deepseek_deepseek_r1_free,Zero-shot,0.1,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,3,0.1,0,0.22,0.23,,,,
05/09/2025,537139,Will SV win the most seats in the next Norwegian parliamentary election?,will sv win the most seats in the next norwegian parliamentary election?,10654,deepseek_deepseek_r1_free,CoT,0.05,08/09/2025,08/09/2025,166993.0442,32975.86373,0,0.999,3,0.05,0,0.24,0.23,,,,
05/09/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10562,openai_gpt_4o_mini,Zero-shot,0.3,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.997,3,0.3,0,0.3875,0.40625,,,,
05/09/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10562,openai_gpt_4o_mini,CoT,0.35,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.997,3,0.35,0,0.425,0.40625,,,,
05/09/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10562,openai_gpt_3_5_turbo_0613,Zero-shot,0.45,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.997,3,0.45,0,0.3875,0.40625,,,,
05/09/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10562,openai_gpt_3_5_turbo_0613,CoT,0.45,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.997,3,0.45,0,0.425,0.40625,,,,
05/09/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10562,google_gemma_3_12b_it,Zero-shot,0.45,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.997,3,0.45,0,0.3875,0.40625,,,,
05/09/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10562,google_gemma_3_12b_it,CoT,0.45,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.997,3,0.45,0,0.425,0.40625,,,,
05/09/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10562,google_gemma_3_27b_it_free,Zero-shot,0.35,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.997,3,0.35,0,0.3875,0.40625,,,,
05/09/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10562,google_gemma_3_27b_it_free,CoT,0.45,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.997,3,0.45,0,0.425,0.40625,,,,
05/09/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10562,deepseek_deepseek_chat_v3_0324_free,Zero-shot,NA,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.997,3,NA,0,0.3875,0.40625,,,,
05/09/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10562,deepseek_deepseek_chat_v3_0324_free,CoT,NA,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.997,3,NA,0,0.425,0.40625,,,,
05/09/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10562,deepseek_deepseek_r1_free,Zero-shot,NA,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.997,3,NA,0,0.3875,0.40625,,,,
05/09/2025,537140,Will R win the most seats in the next Norwegian parliamentary election?,will r win the most seats in the next norwegian parliamentary election?,10562,deepseek_deepseek_r1_free,CoT,NA,08/09/2025,08/09/2025,122835.7939,32477.07901,0,0.997,3,NA,0,0.425,0.40625,,,,
05/09/2025,537141,Will V win the most seats in the next Norwegian parliamentary election?,will v win the most seats in the next norwegian parliamentary election?,10386,openai_gpt_4o_mini,Zero-shot,0.25,08/09/2025,08/09/2025,147653.1606,31010.93251,0,0.999,3,0.25,0,0.29,0.297,,,,
05/09/2025,537141,Will V win the most seats in the next Norwegian parliamentary election?,will v win the most seats in the next norwegian parliamentary election?,10386,openai_gpt_4o_mini,CoT,0.25,08/09/2025,08/09/2025,147653.1606,31010.93251,0,0.999,3,0.25,0,0.304,0.297,,,,
05/09/2025,537141,Will V win the most seats in the next Norwegian parliamentary election?,will v win the most seats in the next norwegian parliamentary election?,10386,openai_gpt_3_5_turbo_0613,Zero-shot,0.45,08/09/2025,08/09/2025,147653.1606,31010.93251,0,0.999,3,0.45,0,0.29,0.297,,,,
05/09/2025,537141,Will V win the most seats in the next Norwegian parliamentary election?,will v win the most seats in the next norwegian parliamentary election?,10386,openai_gpt_3_5_turbo_0613,CoT,0.45,08/09/2025,08/09/2025,147653.1606,31010.93251,0,0.999,3,0.45,0,0.304,0.297,,,,
05/09/2025,537141,Will V win the most seats in the next Norwegian parliamentary election?,will v win the most seats in the next norwegian parliamentary election?,10386,google_gemma_3_12b_it,Zero-shot,0.45,08/09/2025,08/09/2025,147653.1606,31010.93251,0,0.999,3,0.45,0,0.29,0.297,,,,
05/09/2025,537141,Will V win the most seats in the next Norwegian parliamentary election?,will v win the most seats in the next norwegian parliamentary election?,10386,google_gemma_3_12b_it,CoT,0.45,08/09/2025,08/09/2025,147653.1606,31010.93251,0,0.999,3,0.45,0,0.304,0.297,,,,
05/09/2025,537141,Will V win the most seats in the next Norwegian parliamentary election?,will v win the most seats in the next norwegian parliamentary election?,10386,google_gemma_3_27b_it_free,Zero-shot,0.25,08/09/2025,08/09/2025,147653.1606,31010.93251,0,0.999,3,0.25,0,0.29,0.297,,,,
05/09/2025,537141,Will V win the most seats in the next Norwegian parliamentary election?,will v win the most seats in the next norwegian parliamentary election?,10386,google_gemma_3_27b_it_free,CoT,0.35,08/09/2025,08/09/2025,147653.1606,31010.93251,0,0.999,3,0.35,0,0.304,0.297,,,,
05/09/2025,537141,Will V win the most seats in the next Norwegian parliamentary election?,will v win the most seats in the next norwegian parliamentary election?,10386,deepseek_deepseek_chat_v3_0324_free,Zero-shot,NA,08/09/2025,08/09/2025,147653.1606,31010.93251,0,0.999,3,NA,0,0.29,0.297,,,,
05/09/2025,537141,Will V win the most seats in the next Norwegian parliamentary election?,will v win the most seats in the next norwegian parliamentary election?,10386,deepseek_deepseek_chat_v3_0324_free,CoT,NA,08/09/2025,08/09/2025,147653.1606,31010.93251,0,0.999,3,NA,0,0.304,0.297,,,,
05/09/2025,537141,Will V win the most seats in the next Norwegian parliamentary election?,will v win the most seats in the next norwegian parliamentary election?,10386,deepseek_deepseek_r1_free,Zero-shot,0.05,08/09/2025,08/09/2025,147653.1606,31010.93251,0,0.999,3,0.05,0,0.29,0.297,,,,
05/09/2025,537141,Will V win the most seats in the next Norwegian parliamentary election?,will v win the most seats in the next norwegian parliamentary election?,10386,deepseek_deepseek_r1_free,CoT,0.02,08/09/2025,08/09/2025,147653.1606,31010.93251,0,0.999,3,0.02,0,0.304,0.297,,,,
05/09/2025,537142,Will MDG win the most seats in the next Norwegian parliamentary election?,will mdg win the most seats in the next norwegian parliamentary election?,9621,openai_gpt_4o_mini,Zero-shot,0.35,08/09/2025,08/09/2025,156823.5865,37098.23191,0,0.997,3,0.35,0,0.4375,0.377777778,,,,
05/09/2025,537142,Will MDG win the most seats in the next Norwegian parliamentary election?,will mdg win the most seats in the next norwegian parliamentary election?,9621,openai_gpt_4o_mini,CoT,0.4,08/09/2025,08/09/2025,156823.5865,37098.23191,0,0.997,3,0.4,0,0.33,0.377777778,,,,
05/09/2025,537142,Will MDG win the most seats in the next Norwegian parliamentary election?,will mdg win the most seats in the next norwegian parliamentary election?,9621,openai_gpt_3_5_turbo_0613,Zero-shot,0.45,08/09/2025,08/09/2025,156823.5865,37098.23191,0,0.997,3,0.45,0,0.4375,0.377777778,,,,
05/09/2025,537142,Will MDG win the most seats in the next Norwegian parliamentary election?,will mdg win the most seats in the next norwegian parliamentary election?,9621,openai_gpt_3_5_turbo_0613,CoT,0.4,08/09/2025,08/09/2025,156823.5865,37098.23191,0,0.997,3,0.4,0,0.33,0.377777778,,,,
05/09/2025,537142,Will MDG win the most seats in the next Norwegian parliamentary election?,will mdg win the most seats in the next norwegian parliamentary election?,9621,google_gemma_3_12b_it,Zero-shot,0.6,08/09/2025,08/09/2025,156823.5865,37098.23191,0,0.997,3,0.6,0,0.4375,0.377777778,,,,
05/09/2025,537142,Will MDG win the most seats in the next Norwegian parliamentary election?,will mdg win the most seats in the next norwegian parliamentary election?,9621,google_gemma_3_12b_it,CoT,0.45,08/09/2025,08/09/2025,156823.5865,37098.23191,0,0.997,3,0.45,0,0.33,0.377777778,,,,
05/09/2025,537142,Will MDG win the most seats in the next Norwegian parliamentary election?,will mdg win the most seats in the next norwegian parliamentary election?,9621,google_gemma_3_27b_it_free,Zero-shot,0.35,08/09/2025,08/09/2025,156823.5865,37098.23191,0,0.997,3,0.35,0,0.4375,0.377777778,,,,
05/09/2025,537142,Will MDG win the most seats in the next Norwegian parliamentary election?,will mdg win the most seats in the next norwegian parliamentary election?,9621,google_gemma_3_27b_it_free,CoT,0.35,08/09/2025,08/09/2025,156823.5865,37098.23191,0,0.997,3,0.35,0,0.33,0.377777778,,,,
05/09/2025,537142,Will MDG win the most seats in the next Norwegian parliamentary election?,will mdg win the most seats in the next norwegian parliamentary election?,9621,deepseek_deepseek_chat_v3_0324_free,Zero-shot,NA,08/09/2025,08/09/2025,156823.5865,37098.23191,0,0.997,3,NA,0,0.4375,0.377777778,,,,
05/09/2025,537142,Will MDG win the most seats in the next Norwegian parliamentary election?,will mdg win the most seats in the next norwegian parliamentary election?,9621,deepseek_deepseek_chat_v3_0324_free,CoT,NA,08/09/2025,08/09/2025,156823.5865,37098.23191,0,0.997,3,NA,0,0.33,0.377777778,,,,
05/09/2025,537142,Will MDG win the most seats in the next Norwegian parliamentary election?,will mdg win the most seats in the next norwegian parliamentary election?,9621,deepseek_deepseek_r1_free,Zero-shot,NA,08/09/2025,08/09/2025,156823.5865,37098.23191,0,0.997,3,NA,0,0.4375,0.377777778,,,,
05/09/2025,537142,Will MDG win the most seats in the next Norwegian parliamentary election?,will mdg win the most seats in the next norwegian parliamentary election?,9621,deepseek_deepseek_r1_free,CoT,0.05,08/09/2025,08/09/2025,156823.5865,37098.23191,0,0.997,3,0.05,0,0.33,0.377777778,,,,
05/09/2025,537143,Will KrF win the most seats in the next Norwegian parliamentary election?,will krf win the most seats in the next norwegian parliamentary election?,10658,openai_gpt_4o_mini,Zero-shot,0.05,08/09/2025,08/09/2025,523502.3731,30098.58744,0,0.998,3,0.05,0,0.085,0.0925,,,,
05/09/2025,537143,Will KrF win the most seats in the next Norwegian parliamentary election?,will krf win the most seats in the next norwegian parliamentary election?,10658,openai_gpt_4o_mini,CoT,0.05,08/09/2025,08/09/2025,523502.3731,30098.58744,0,0.998,3,0.05,0,0.1,0.0925,,,,
05/09/2025,537143,Will KrF win the most seats in the next Norwegian parliamentary election?,will krf win the most seats in the next norwegian parliamentary election?,10658,openai_gpt_3_5_turbo_0613,Zero-shot,0.15,08/09/2025,08/09/2025,523502.3731,30098.58744,0,0.998,3,0.15,0,0.085,0.0925,,,,
05/09/2025,537143,Will KrF win the most seats in the next Norwegian parliamentary election?,will krf win the most seats in the next norwegian parliamentary election?,10658,openai_gpt_3_5_turbo_0613,CoT,0.15,08/09/2025,08/09/2025,523502.3731,30098.58744,0,0.998,3,0.15,0,0.1,0.0925,,,,
05/09/2025,537143,Will KrF win the most seats in the next Norwegian parliamentary election?,will krf win the most seats in the next norwegian parliamentary election?,10658,google_gemma_3_12b_it,Zero-shot,0.09,08/09/2025,08/09/2025,523502.3731,30098.58744,0,0.998,3,0.09,0,0.085,0.0925,,,,
05/09/2025,537143,Will KrF win the most seats in the next Norwegian parliamentary election?,will krf win the most seats in the next norwegian parliamentary election?,10658,google_gemma_3_12b_it,CoT,0.15,08/09/2025,08/09/2025,523502.3731,30098.58744,0,0.998,3,0.15,0,0.1,0.0925,,,,
05/09/2025,537143,Will KrF win the most seats in the next Norwegian parliamentary election?,will krf win the most seats in the next norwegian parliamentary election?,10658,google_gemma_3_27b_it_free,Zero-shot,0.05,08/09/2025,08/09/2025,523502.3731,30098.58744,0,0.998,3,0.05,0,0.085,0.0925,,,,
05/09/2025,537143,Will KrF win the most seats in the next Norwegian parliamentary election?,will krf win the most seats in the next norwegian parliamentary election?,10658,google_gemma_3_27b_it_free,CoT,0.05,08/09/2025,08/09/2025,523502.3731,30098.58744,0,0.998,3,0.05,0,0.1,0.0925,,,,
05/09/2025,537143,Will KrF win the most seats in the next Norwegian parliamentary election?,will krf win the most seats in the next norwegian parliamentary election?,10658,deepseek_deepseek_chat_v3_0324_free,Zero-shot,NA,08/09/2025,08/09/2025,523502.3731,30098.58744,0,0.998,3,NA,0,0.085,0.0925,,,,
05/09/2025,537143,Will KrF win the most seats in the next Norwegian parliamentary election?,will krf win the most seats in the next norwegian parliamentary election?,10658,deepseek_deepseek_chat_v3_0324_free,CoT,NA,08/09/2025,08/09/2025,523502.3731,30098.58744,0,0.998,3,NA,0,0.1,0.0925,,,,
05/09/2025,537143,Will KrF win the most seats in the next Norwegian parliamentary election?,will krf win the most seats in the next norwegian parliamentary election?,10658,deepseek_deepseek_r1_free,Zero-shot,NA,08/09/2025,08/09/2025,523502.3731,30098.58744,0,0.998,3,NA,0,0.085,0.0925,,,,
05/09/2025,537143,Will KrF win the most seats in the next Norwegian parliamentary election?,will krf win the most seats in the next norwegian parliamentary election?,10658,deepseek_deepseek_r1_free,CoT,NA,08/09/2025,08/09/2025,523502.3731,30098.58744,0,0.998,3,NA,0,0.1,0.0925,,,,
05/09/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,9717,openai_gpt_4o_mini,Zero-shot,0.45,08/09/2025,08/09/2025,240480.832,45774.12987,0,0.999,3,0.45,0,0.3625,0.388888889,,,,
05/09/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,9717,openai_gpt_4o_mini,CoT,0.45,08/09/2025,08/09/2025,240480.832,45774.12987,0,0.999,3,0.45,0,0.41,0.388888889,,,,
